Zip,Latitude,Longitude
91344,34.277648,-118.50047
94706,37.889125,-122.29371
91117,33.786594,-118.298662
92411,34.12051,-117.3176
95717,39.177026,-120.8451
94564,37.997509,-122.29208
91605,34.208142,-118.4011
91102,33.786594,-118.298662
95019,36.935552,-121.77972
90081,33.786594,-118.298662
95125,37.295092,-121.89649
93953,36.59081,-121.9461
95873,38.377411,-121.444429
92037,32.838761,-117.26159
92863,33.640302,-117.769442
95363,37.477477,-121.14555
93516,35.030694,-117.67264
90701,33.867215,-118.08062
91214,34.232003,-118.24753
91990,33.016928,-116.846046
91354,34.445313,-118.55252
92325,34.242567,-117.28654
95815,38.611854,-121.44553
94062,37.444879,-122.26253
90302,33.975263,-118.35558
96051,40.939342,-122.42246
91355,34.406519,-118.56214
92004,33.184028,-116.26597
95632,38.267544,-121.29723
95667,38.724682,-120.79533
96061,40.310324,-121.43316
96145,39.177383,-120.14607
93247,36.201983,-119.08589
94288,38.377411,-121.444429
95141,37.178745,-121.741809
91762,34.057561,-117.66563
93130,34.262834,-119.848555
95941,39.51642,-121.26853
92607,33.640302,-117.769442
92389,35.848556,-116.22627
95465,38.409993,-122.98347
95589,40.033316,-124.02379
95747,38.768829,-121.33629
96116,41.268746,-120.42843
94015,37.682583,-122.48209
94154,37.784827,-122.727802
94576,38.553087,-122.47725
94578,37.703427,-122.128
95054,37.39324,-121.96066
90749,33.786594,-118.298662
92556,33.752886,-116.055617
93266,36.177361,-119.82042
91772,33.786594,-118.298662
93276,35.305512,-119.38925
94137,37.784827,-122.727802
94513,37.932123,-121.70381
95006,37.151813,-122.13679
90802,33.769018,-118.19225
91521,33.786594,-118.298662
92164,33.016928,-116.846046
92404,34.14856,-117.26298
93118,34.262834,-119.848555
90213,33.786594,-118.298662
91175,33.786594,-118.298662
95919,39.453457,-121.26543
93272,36.059363,-119.32025
92051,33.016928,-116.846046
92333,34.268344,-116.93842
92596,33.653216,-117.07986
92877,33.752886,-116.055617
94512,38.159894,-121.84195
95763,38.377411,-121.444429
93702,36.741199,-119.7553
91723,34.085809,-117.88694
92838,33.640302,-117.769442
94521,37.957772,-121.97709
94966,38.068036,-122.740988
95193,37.189396,-121.705327
93206,35.37825,-119.41664
93455,34.87455,-120.42806
94087,37.350091,-122.03602
90510,33.786594,-118.298662
91405,34.199704,-118.44724
95690,38.240477,-121.56507
95865,38.377411,-121.444429
94555,37.571581,-122.0509
95852,38.377411,-121.444429
96075,40.338253,-121.84025
90744,33.784018,-118.25897
94014,37.699182,-122.45035
94952,38.243734,-122.69345
91385,33.786594,-118.298662
93031,34.032383,-119.1343
93210,36.194736,-120.30865
94402,37.551586,-122.32773
92013,33.016928,-116.846046
95666,38.529753,-120.41411
92244,32.79475,-115.692714
95401,38.440111,-122.74563
95418,39.213324,-123.277143
94003,37.381144,-122.334825
95045,36.829052,-121.52848
91403,34.152513,-118.46396
91963,32.620782,-116.60671
93563,34.394253,-117.69475
93670,36.471833,-119.259352
95473,38.325851,-122.505846
96117,40.446122,-120.35776
90272,34.050505,-118.53374
93305,35.387058,-118.98647
94280,38.377411,-121.444429
94930,37.98779,-122.59962
94972,38.335515,-122.9392
92124,32.822815,-117.09844
95903,39.125997,-121.36637
91395,33.786594,-118.298662
94010,37.574936,-122.36332
94252,38.377411,-121.444429
90407,33.786594,-118.298662
92871,33.640302,-117.769442
94117,37.770937,-122.44276
90267,33.786594,-118.298662
95562,40.494813,-124.11637
93030,34.21707,-119.1769
92256,34.066626,-116.55951
92286,34.180251,-116.350003
91330,33.786594,-118.298662
92030,33.016928,-116.846046
93202,36.311439,-119.70823
93555,35.599177,-117.68065
96003,40.641389,-122.34206
94575,37.777208,-121.955399
92822,33.640302,-117.769442
95228,37.942532,-120.65786
91107,34.151066,-118.08974
90266,33.88898,-118.40535
91359,34.032383,-119.1343
92201,33.715271,-116.235
93716,36.746375,-119.639658
95654,38.463282,-120.550021
91182,33.786594,-118.298662
92101,32.719601,-117.16246
95973,39.793465,-121.87946
91346,33.786594,-118.298662
92590,33.479467,-117.20933
94002,37.516687,-122.29026
91328,33.786594,-118.298662
93262,36.596251,-118.73425
92031,34.587473,-117.406293
92307,34.538622,-117.17729
92619,33.66985,-117.765939
92123,32.803799,-117.13595
96025,41.221077,-122.28003
93718,36.746375,-119.639658
92882,33.866555,-117.59167
92341,34.241477,-117.07449
94950,38.054433,-122.77762
95703,38.995732,-120.99703
90601,34.002333,-118.03562
93549,36.228484,-117.97084
90721,33.640302,-117.769442
92804,33.818165,-117.97304
93306,35.396411,-118.92268
90280,33.944264,-118.1949
95823,38.477508,-121.44561
94172,37.784827,-122.727802
95932,39.254875,-122.04572
92222,32.782242,-114.561905
93116,34.262834,-119.848555
91743,34.066655,-117.58831
93040,34.424363,-118.73908
95304,37.889849,-121.253872
96034,41.441194,-122.64688
92193,33.016928,-116.846046
95357,37.667196,-120.9061
95380,37.48858,-120.85196
95913,39.633265,-122.21009
96089,40.657893,-122.427333
91505,34.166906,-118.34366
92584,33.66035,-117.18987
95421,38.562843,-123.16785
95840,38.377411,-121.444429
94299,38.377411,-121.444429
95076,36.922902,-121.77224
95196,37.189396,-121.705327
95543,41.888557,-123.80079
91915,32.638072,-116.95195
93706,36.691036,-119.83321
90242,33.92018,-118.14291
94953,38.463088,-122.989975
95382,37.523901,-120.8516
90054,33.786594,-118.298662
91756,33.786594,-118.298662
93726,36.795249,-119.76293
93779,36.746375,-119.639658
94104,37.791728,-122.4019
90661,33.786594,-118.298662
91760,33.752886,-116.055617
93661,37.186872,-120.650351
94205,38.377411,-121.444429
93260,35.846291,-118.63298
93515,36.626033,-117.218616
92117,32.823865,-117.19966
92280,34.143497,-114.62411
93924,36.447533,-121.68611
95724,39.26599,-120.64145
95151,37.187349,-121.75722
90082,33.786594,-118.298662
92069,33.144908,-117.17128
92864,33.640302,-117.769442
94804,37.926509,-122.3408
90025,34.045006,-118.44527
91773,34.103341,-117.81814
93287,35.702936,-118.8844
95931,39.169245,-122.290204
96150,38.908741,-120.00992
91326,34.276154,-118.54581
95419,38.424554,-122.96067
95686,38.228976,-121.44032
90740,33.759283,-118.08239
90879,33.769667,-118.313405
94237,38.377411,-121.444429
92690,33.640302,-117.769442
95603,38.909605,-121.07971
95627,38.744062,-121.99929
96021,39.918271,-122.21393
93437,34.73489,-120.53467
94041,37.38949,-122.07846
94710,37.869976,-122.2981
92546,33.752886,-116.055617
92802,33.806965,-117.92594
94805,37.941824,-122.32553
92110,32.766482,-117.20077
95226,38.229515,-120.86341
90731,33.732368,-118.28905
91101,34.146607,-118.1391
92305,34.172474,-116.87593
91508,33.786594,-118.298662
91921,33.016928,-116.846046
92516,33.752886,-116.055617
93774,36.746375,-119.639658
94534,38.245844,-122.101917
90755,33.801783,-118.168691
90810,33.816217,-118.21495
92505,33.921765,-117.48812
94965,37.855527,-122.49949
91801,34.090409,-118.127
92225,33.628333,-114.61905
92420,34.839964,-115.967051
93933,36.678155,-121.79724
94037,37.539839,-122.50819
95628,38.654803,-121.26529
90030,33.786594,-118.298662
90103,33.786594,-118.298662
90278,33.871214,-118.37177
93544,34.493392,-117.77444
94820,37.777208,-121.955399
95970,39.415041,-122.02487
92090,33.016928,-116.846046
92354,34.050764,-117.25327
93526,36.851729,-118.20743
93660,36.600172,-120.15338
90050,33.786594,-118.298662
95485,39.172397,-122.90474
95837,38.700244,-121.60207
96093,40.734483,-122.93982
91301,34.139536,-118.7607
90007,34.026448,-118.2829
92278,34.360235,-116.20964
92371,34.453465,-117.53392
95691,38.569193,-121.54496
95736,39.01004,-120.97814
95949,39.13255,-121.0981
94102,37.779329,-122.41915
92591,33.52775,-117.12056
94573,38.466508,-122.414189
94920,37.892476,-122.47541
96086,41.86235,-123.24091
91188,33.786594,-118.298662
93637,36.914819,-120.15817
94626,37.819314,-122.303136
95219,38.004922,-121.40022
95267,37.889849,-121.253872
94516,37.777208,-121.955399
95430,38.449265,-123.05495
90204,33.944714,-118.356908
90804,33.783467,-118.15182
92054,33.202463,-117.36077
92223,33.945265,-116.9759
92582,33.796153,-117.00046
93653,37.236305,-119.92498
96031,41.228397,-123.20187
93405,35.277189,-120.70305
94903,38.019022,-122.54589
90083,33.786594,-118.298662
95836,38.707236,-121.54983
92356,34.481229,-116.90601
95374,37.322619,-120.88299
95542,40.0985,-123.80654
90848,33.786594,-118.298662
91790,34.068059,-117.93835
92128,32.998855,-117.07054
94522,37.777208,-121.955399
94587,37.592184,-122.04577
95448,38.614088,-122.87626
95925,39.466279,-121.20936
96048,40.850776,-122.92043
92602,33.73297,-117.76932
92677,33.531938,-117.7025
93282,36.12763,-119.52202
95067,37.05297,-121.949418
94536,37.562218,-121.99433
95693,38.382367,-121.23708
91306,34.209407,-118.57735
92154,32.574398,-117.05633
92606,33.695576,-117.80588
90398,33.786594,-118.298662
93621,36.774951,-119.13779
95003,36.979333,-121.8944
94250,38.377411,-121.444429
95056,37.189396,-121.705327
93452,35.664386,-121.21965
95015,37.189396,-121.705327
95133,37.37354,-121.85784
95687,38.34401,-121.95333
95799,38.619545,-121.961532
92549,33.750795,-116.72562
93005,34.032383,-119.1343
96068,41.102891,-121.19828
93517,38.21053,-119.31968
95345,37.576262,-119.94865
94850,37.777208,-121.955399
91724,34.088771,-117.85817
95912,38.97159,-122.02725
90808,33.823316,-118.11329
91792,34.020711,-117.89932
95213,37.904777,-121.226782
94530,37.917774,-122.30426
94559,38.291164,-122.28671
95524,40.822884,-124.06711
94066,37.625908,-122.42363
95164,37.189396,-121.705327
92670,33.870714,-117.879342
92881,33.839516,-117.53581
93325,34.819232,-119.000391
94150,37.784827,-122.727802
95172,37.189396,-121.705327
96126,39.560357,-120.35662
91025,33.786594,-118.298662
92074,33.016928,-116.846046
93226,35.727428,-118.72424
93912,36.35433,-121.132928
90024,34.063209,-118.43643
91222,33.786594,-118.298662
91935,32.718186,-116.82606
95191,37.189396,-121.705327
94290,38.377411,-121.444429
92845,33.782916,-118.02619
95661,38.731976,-121.2531
93624,36.40263,-120.12855
92835,33.903164,-117.91224
92182,32.775088,-117.076176
93408,35.347065,-120.455345
93556,35.294405,-118.905173
92878,33.752886,-116.055617
93254,34.956385,-119.74696
95825,38.594205,-121.40726
91604,34.143856,-118.39429
92522,33.752886,-116.055617
90055,33.786594,-118.298662
94568,37.714179,-121.92567
94707,37.894625,-122.27917
96152,38.927149,-119.999032
94560,37.535586,-122.03362
95843,38.716874,-121.3698
95953,39.25209,-121.69439
91343,34.239503,-118.48224
94112,37.720931,-122.44241
95672,38.71203,-121.0023
93634,37.237216,-119.23304
95077,37.05297,-121.949418
93285,35.714118,-118.48416
90064,34.03457,-118.42843
94301,37.443688,-122.15071
94922,38.345572,-122.96676
96137,40.290007,-121.05272
91108,34.122658,-118.11296
92115,32.7603,-117.07031
95075,36.761702,-121.274795
90607,33.786594,-118.298662
92260,33.715672,-116.38496
93217,35.89151,-119.263225
92397,34.35876,-117.62752
91185,33.786594,-118.298662
91601,34.168206,-118.37246
92402,34.21392,-117.127166
94298,38.377411,-121.444429
92055,33.016928,-116.846046
93258,36.033126,-119.007265
93662,36.566779,-119.62201
95650,38.817508,-121.17225
90715,33.840965,-118.07775
91497,33.786594,-118.298662
92415,34.839964,-115.967051
92309,35.27295,-116.06504
90010,34.062709,-118.31481
93401,35.262548,-120.65196
95822,38.51394,-121.49201
93224,35.202535,-119.56093
95621,38.695252,-121.3081
95206,37.922024,-121.3025
94954,38.243299,-122.6069
91382,33.786594,-118.298662
95360,37.312014,-121.0314
93430,35.459347,-120.88947
92332,35.00224,-115.23936
92502,33.752886,-116.055617
95619,38.689067,-120.82071
95976,39.723898,-121.572986
90223,33.786594,-118.298662
92070,33.166768,-116.71061
95967,39.723898,-121.572986
95312,37.420143,-120.66525
92259,32.722049,-115.95998
94947,38.098221,-122.59809
95549,40.691578,-123.87189
92113,32.697402,-117.12001
93602,37.077273,-119.42982
90046,34.098908,-118.36241
95659,38.868919,-121.56398
90747,33.867138,-118.253825
91393,33.786594,-118.298662
94620,37.680181,-121.921498
91121,33.786594,-118.298662
92234,33.807761,-116.46473
93199,34.262834,-119.848555
94623,37.680181,-121.921498
94508,38.568307,-122.45084
91337,33.786594,-118.298662
91387,34.421537,-118.419181
91499,33.786594,-118.298662
91722,34.097708,-117.90698
90232,34.021611,-118.39168
95157,37.189396,-121.705327
96088,40.504853,-121.83501
95352,37.60396,-120.937052
95377,37.72374,-121.447131
95698,38.782731,-121.89811
92679,33.639227,-117.58518
90009,33.786594,-118.298662
96014,41.32211,-122.81535
92029,33.087868,-117.11558
94289,38.377411,-121.444429
95403,38.480494,-122.74976
96011,41.027553,-121.91847
91709,33.975267,-117.72305
94132,37.724231,-122.47958
94236,38.377411,-121.444429
95501,40.793739,-124.16102
93955,36.615813,-121.83461
95968,39.434644,-121.55043
95140,37.388718,-121.63845
92536,33.485978,-116.82004
93222,34.850984,-119.16626
94124,37.732797,-122.39348
92672,33.427078,-117.61401
95376,37.728417,-121.42399
94206,38.377411,-121.444429
95614,38.880294,-120.97426
93043,34.162124,-119.207364
93201,35.889586,-119.49352
94583,37.75735,-121.95213
91383,33.786594,-118.298662
92728,33.640302,-117.769442
93627,36.523726,-120.10669
93928,36.015388,-121.24839
94955,38.463088,-122.989975
95618,38.546306,-121.68682
90241,33.942289,-118.12901
95841,38.66152,-121.34361
95310,38.060956,-120.39216
95343,37.186872,-120.650351
95547,40.546202,-124.08412
93307,35.324767,-118.96329
95356,37.704138,-121.02187
90212,34.060859,-118.40191
93001,34.311203,-119.30164
95765,38.817993,-121.2631
93384,35.294405,-118.905173
95366,37.742895,-121.12546
94067,37.381144,-122.334825
95645,38.851198,-121.73354
96024,40.606673,-122.92335
95112,37.348541,-121.88627
93292,36.358928,-119.24027
93599,33.786594,-118.298662
91043,33.786594,-118.298662
93669,37.284459,-119.53472
92879,33.8808,-117.54068
94209,38.377411,-121.444429
91507,33.786594,-118.298662
90714,33.851215,-118.1339
93263,35.490517,-119.26495
92311,34.894181,-117.03636
92173,32.556264,-117.05057
90707,33.786594,-118.298662
91979,33.016928,-116.846046
93014,34.262834,-119.848555
90027,34.111208,-118.28842
91945,32.733451,-117.0337
95415,39.026811,-123.38621
91941,32.761801,-117.01273
92518,33.891084,-117.2726
90042,34.114558,-118.19233
90068,34.122058,-118.3379
90294,33.786594,-118.298662
93434,34.958896,-120.58014
93620,37.029613,-120.64014
95813,38.377411,-121.444429
95969,39.750422,-121.61026
93438,34.262834,-119.848555
95004,36.885056,-121.63082
91510,33.786594,-118.298662
92656,33.581533,-117.72474
93250,35.670747,-119.21336
94701,37.860576,-122.29673
95694,38.537434,-121.97757
95018,37.057708,-122.05967
92023,33.016928,-116.846046
94143,37.76313,-122.458582
92405,34.141659,-117.29722
92301,34.641695,-117.50803
94574,38.511241,-122.45695
95439,38.494643,-122.77226
96049,40.709783,-122.311628
94649,37.680181,-121.921498
95014,37.317909,-122.04779
95021,36.986148,-121.497349
92337,34.046992,-117.481
93062,34.032383,-119.1343
91708,34.839964,-115.967051
95829,38.476196,-121.34715
93410,35.347065,-120.455345
96008,40.732501,-122.11264
93442,35.373047,-120.83844
96122,39.801047,-120.48359
95156,37.189396,-121.705327
94553,37.998912,-122.11501
92191,33.016928,-116.846046
95012,36.768856,-121.75105
95534,40.733552,-123.944021
95974,39.496465,-121.74712
93463,34.608938,-120.13838
91051,33.786594,-118.298662
91186,33.786594,-118.298662
92190,33.016928,-116.846046
92806,33.835465,-117.87362
92149,33.016928,-116.846046
92375,34.839964,-115.967051
92816,33.640302,-117.769442
93771,36.746375,-119.639658
91426,33.786594,-118.298662
90245,33.921313,-118.40843
90071,34.052709,-118.2559
93015,34.396646,-118.90082
92384,35.947562,-116.27037
94287,38.377411,-121.444429
92627,33.647028,-117.91506
92072,33.016928,-116.846046
94065,37.533538,-122.24602
93249,35.689717,-119.91961
93551,34.606146,-118.18495
93664,37.103957,-119.2644
95121,37.305714,-121.81145
95348,37.342056,-120.50154
95563,40.89197,-123.56149
95652,38.666653,-121.389613
94306,37.419389,-122.13273
95759,38.377411,-121.444429
93550,34.56548,-118.08549
91761,34.036085,-117.6086
93278,36.126621,-118.819365
93309,35.340759,-119.06497
95052,37.189396,-121.705327
92628,33.640302,-117.769442
93245,36.312075,-119.80349
95409,38.460594,-122.6422
94134,37.719581,-122.41085
92649,33.720017,-118.04614
95956,39.93935,-121.06047
91327,33.786594,-118.298662
92322,34.839964,-115.967051
93590,33.786594,-118.298662
94282,38.377411,-121.444429
91207,34.165373,-118.24532
95488,39.727052,-123.79238
95934,40.074042,-120.93973
93251,35.364749,-119.70242
95466,39.089273,-123.50186
95462,38.471368,-123.01469
93534,34.698696,-118.15015
94937,38.099205,-122.87751
95142,37.189396,-121.705327
95248,38.325626,-120.485154
90720,33.794028,-118.07218
94612,37.809427,-122.27172
90077,34.101007,-118.45077
93512,37.583838,-118.23615
94978,38.068036,-122.740988
90051,33.786594,-118.298662
91226,33.786594,-118.298662
92052,33.016928,-116.846046
94030,37.600735,-122.40135
93640,36.701905,-120.42801
95150,37.189396,-121.705327
93106,34.432896,-119.837072
94123,37.801028,-122.43836
95110,37.335545,-121.89877
91943,33.016928,-116.846046
90052,33.786594,-118.298662
91390,34.490004,-118.300826
93044,34.032383,-119.1343
96091,41.004651,-122.71541
95043,36.504586,-121.01515
92413,34.839964,-115.967051
93003,34.268736,-119.2249
94248,38.377411,-121.444429
95205,37.962873,-121.26401
95347,37.805371,-120.375945
95567,41.949739,-124.15098
93271,36.431565,-118.86296
91739,34.127819,-117.5246
92563,33.571185,-117.15362
91752,34.001846,-117.52759
91910,32.638654,-117.06686
90233,33.786594,-118.298662
94806,37.972623,-122.33873
94963,38.012082,-122.66389
95867,38.377411,-121.444429
90602,33.967562,-118.03384
91765,34.004172,-117.81673
92241,33.904371,-116.38634
92175,33.016928,-116.846046
95960,39.396152,-121.08227
93729,36.746375,-119.639658
90006,34.048351,-118.2943
93277,36.311,-119.32637
94951,38.314531,-122.66097
93615,36.506019,-119.2866
91769,33.786594,-118.298662
92401,34.105079,-117.29075
92846,33.640302,-117.769442
94561,37.992124,-121.71328
94974,38.068036,-122.740988
96111,39.392752,-120.021212
90835,33.767817,-118.199401
95715,39.277658,-120.7067
92812,33.640302,-117.769442
93383,35.294405,-118.905173
93536,34.728857,-118.32683
94570,37.777208,-121.955399
91710,34.015963,-117.68737
92068,33.016928,-116.846046
94119,37.784827,-122.727802
91784,34.138575,-117.66356
90411,33.786594,-118.298662
93755,36.746375,-119.639658
92673,33.462927,-117.62414
92605,33.640302,-117.769442
93449,35.150886,-120.65401
92019,32.788736,-116.90487
92177,33.016928,-116.846046
92257,33.330929,-115.61583
95062,36.9707,-121.99086
95820,38.535795,-121.44663
90604,33.929163,-118.009
96057,41.263103,-122.10297
91021,33.786594,-118.298662
94028,37.374421,-122.213
94243,38.377411,-121.444429
96078,40.12517,-122.204141
93243,34.851405,-118.87993
94027,37.458615,-122.20009
94939,37.936151,-122.5355
90680,33.803565,-117.99596
92165,33.016928,-116.846046
92176,33.016928,-116.846046
92407,34.198189,-117.35826
92660,33.634821,-117.87453
90221,33.893265,-118.204
94229,38.377411,-121.444429
95032,37.241193,-121.9534
93020,34.032383,-119.1343
93553,34.487552,-117.89885
90703,33.868314,-118.06754
90813,33.781011,-118.19197
96134,41.874847,-121.43738
93954,36.126393,-120.91784
92548,33.749656,-117.11706
93760,36.746375,-119.639658
94591,38.099119,-122.21035
90020,34.06646,-118.30863
93657,36.72845,-119.53571
94542,37.657381,-122.05076
94611,37.827126,-122.22289
96019,40.682393,-122.36824
95993,39.109272,-121.68033
90503,33.840264,-118.35587
91504,34.201254,-118.32993
92842,33.640302,-117.769442
96090,40.024337,-122.12378
96157,38.934409,-119.976707
93441,34.709973,-120.09201
93906,36.709717,-121.63997
94901,37.972423,-122.51484
93010,34.231754,-119.05258
93022,34.401466,-119.30082
94043,37.40679,-122.07461
96099,40.704337,-122.387808
94026,37.381144,-122.334825
90603,33.941363,-117.99477
93111,34.443529,-119.80297
93387,35.294405,-118.905173
93908,36.619954,-121.65145
94135,37.784827,-122.727802
94537,37.680181,-121.921498
90057,34.061911,-118.27687
90250,33.914614,-118.35092
90304,33.936163,-118.36076
95233,38.186102,-120.36328
92126,32.914346,-117.14116
90093,33.786594,-118.298662
93618,36.538017,-119.38887
90831,33.767817,-118.199401
91789,34.018361,-117.85438
95522,40.878317,-124.075673
95623,38.639643,-120.84556
94059,37.381144,-122.334825
92239,33.830029,-115.40124
92650,33.640302,-117.769442
91042,34.256952,-118.28453
95526,40.413386,-123.53267
95153,37.216184,-121.743632
95221,38.077,-120.55401
92250,32.800259,-115.35369
92821,33.923463,-117.89559
94598,37.91878,-122.02618
92254,33.543836,-115.99404
94133,37.801878,-122.41018
90732,33.736718,-118.31123
90043,33.987463,-118.334
95966,39.491076,-121.49468
95564,40.79348,-124.19929
92674,33.438428,-117.623131
91914,32.662563,-116.95413
92131,32.918035,-117.08438
93581,35.294405,-118.905173
93648,36.61365,-119.52873
95435,39.00686,-122.859625
93775,36.746375,-119.639658
93777,36.746375,-119.639658
94108,37.792678,-122.40793
95451,38.939725,-122.78548
95658,38.87672,-121.14213
96146,39.180983,-120.21804
93436,34.639682,-120.4471
91392,33.786594,-118.298662
92020,32.7991,-116.97334
93888,36.746375,-119.639658
91399,33.786594,-118.298662
93504,35.187133,-117.885359
93786,36.746375,-119.639658
92701,33.747017,-117.86248
95611,38.377411,-121.444429
93270,35.94901,-119.03742
90033,34.050411,-118.21195
91780,34.101608,-118.05606
93453,35.323098,-120.08301
92169,33.016928,-116.846046
90833,33.767817,-118.199401
92084,33.213309,-117.21474
95459,38.996389,-123.66468
92680,33.792124,-117.993561
90651,33.786594,-118.298662
92108,32.7736,-117.13785
95608,38.628371,-121.32702
92203,33.75307,-116.24688
92266,33.387467,-114.71352
94420,37.562385,-122.251078
95615,38.333568,-121.54853
95981,39.584801,-121.08762
92277,34.165696,-116.03343
95237,38.162818,-121.14855
93527,35.734418,-117.89313
96044,41.925752,-122.52253
91523,33.786594,-118.298662
92870,33.883314,-117.85446
94284,38.377411,-121.444429
95253,38.114669,-121.203656
92009,33.097841,-117.26744
92268,34.203249,-116.56565
95152,37.189396,-121.705327
95638,38.317665,-121.16166
91381,34.384663,-118.58704
92385,34.839964,-115.967051
92831,33.878981,-117.89325
93523,35.044352,-117.8578
93790,36.746375,-119.639658
91010,34.137707,-117.96569
94510,38.071769,-122.15517
95537,40.725444,-124.21697
95664,38.811695,-121.02427
91746,34.046889,-117.98464
93389,35.294405,-118.905173
94577,37.722279,-122.15702
95486,38.464487,-123.037996
95553,40.210793,-123.86447
96140,39.223151,-120.08627
93765,36.746375,-119.639658
94571,38.156909,-121.72075
93793,36.746375,-119.639658
94107,37.766529,-122.39577
92139,32.677286,-117.05241
94098,37.381144,-122.334825
94088,37.189396,-121.705327
95378,37.889849,-121.253872
95511,40.169518,-123.60216
90101,33.786594,-118.298662
90846,33.824918,-118.150352
91946,33.016928,-116.846046
92885,33.640302,-117.769442
96016,40.929301,-121.55711
96032,41.615475,-122.87744
91416,33.786594,-118.298662
92102,32.714992,-117.12537
93261,35.801627,-119.11699
93528,35.366197,-117.63618
94305,37.427039,-122.16496
95123,37.244426,-121.83246
93230,36.327063,-119.6451
93673,36.455501,-119.48495
94273,38.377411,-121.444429
91066,33.786594,-118.298662
91325,34.235055,-118.51766
92328,35.945641,-117.20296
96037,41.53101,-122.95666
92427,34.262243,-116.861506
93011,34.032383,-119.1343
94232,38.377411,-121.444429
95225,38.183288,-120.89487
95556,41.300573,-123.54411
93311,35.200467,-119.17399
95406,38.459575,-122.715654
95663,38.859227,-121.17565
93725,36.658599,-119.74097
95222,38.087437,-120.58072
91711,34.110009,-117.71973
95170,37.189396,-121.705327
90748,33.786594,-118.298662
91609,33.786594,-118.298662
90844,33.786594,-118.298662
91503,33.786594,-118.298662
90704,33.368642,-118.40835
91987,33.016928,-116.846046
92592,33.495343,-117.07657
94035,37.189396,-121.705327
94625,37.803927,-122.319655
90809,33.786594,-118.298662
91931,32.852086,-116.55559
95030,37.228594,-121.98396
91310,33.786594,-118.298662
91735,33.786594,-118.298662
94533,38.269582,-122.03701
95381,37.60396,-120.937052
94501,37.769528,-122.25937
95330,37.816876,-121.28541
90840,33.784266,-118.115698
91803,34.072959,-118.1462
93464,34.674436,-120.111465
94557,37.680181,-121.921498
91908,33.016928,-116.846046
95630,38.672127,-121.15783
93460,34.626931,-120.0661
92088,33.016928,-116.846046
92708,33.708618,-117.95629
94518,37.954122,-122.02506
92562,33.568617,-117.25264
92603,33.648871,-117.764637
90815,33.795049,-118.11824
91714,33.786594,-118.298662
95416,38.463088,-122.989975
94801,37.941424,-122.36628
95979,39.331444,-122.47943
96033,40.736679,-122.61121
95422,38.956206,-122.63523
96114,40.295652,-120.51775
91407,33.786594,-118.298662
92210,33.70129,-116.34148
93203,35.161923,-118.84655
94525,38.05282,-122.2234
90303,33.934164,-118.33255
90305,33.960263,-118.3252
90609,33.786594,-118.298662
92184,33.016928,-116.846046
92836,33.640302,-117.769442
94517,37.923523,-121.91172
96001,40.56816,-122.41519
92345,34.399992,-117.33999
93709,36.746375,-119.639658
94407,37.381144,-122.334825
95555,41.296122,-124.05351
92056,33.195354,-117.28232
93454,34.900809,-120.34876
95126,37.326341,-121.9178
93241,35.256873,-118.91325
95771,40.036998,-121.831299
96107,38.475853,-119.49014
96110,41.251918,-120.12897
93257,36.055121,-119.01595
93402,35.313222,-120.83468
93423,35.428241,-120.769493
94535,38.277661,-121.9192
92026,33.181543,-117.11136
92130,32.946776,-117.21918
96029,39.861821,-122.48014
94136,37.784827,-122.727802
94586,37.593883,-121.88281
95071,37.189396,-121.705327
92103,32.746018,-117.16715
92262,33.842984,-116.54344
90713,33.847265,-118.11337
92676,33.743168,-117.63563
90306,33.786594,-118.298662
95819,38.568855,-121.44099
95653,38.678663,-121.96907
92121,32.899996,-117.20722
92392,34.489466,-117.35321
92658,33.640302,-117.769442
94258,38.377411,-121.444429
95387,37.539768,-121.24702
95920,39.44223,-121.95216
91702,34.128907,-117.90309
91770,34.066143,-118.08475
91618,33.786594,-118.298662
92105,32.741256,-117.0951
93667,36.981035,-119.38254
95296,37.889849,-121.253872
93231,36.138861,-119.894727
94998,38.117269,-122.568442
90222,33.910716,-118.23624
96112,41.90749,-120.14789
94239,38.377411,-121.444429
91352,34.224089,-118.37563
95695,38.697238,-121.80944
95463,39.173321,-123.55081
92359,34.083512,-117.09688
93033,34.166933,-119.16113
91933,33.016928,-116.846046
93920,36.133401,-121.63798
95369,37.521832,-120.46555
95469,39.383027,-123.07856
90310,33.786594,-118.298662
93649,36.841665,-119.349639
94168,37.784827,-122.727802
92153,33.016928,-116.846046
92654,33.601673,-117.716885
92859,33.640302,-117.769442
91741,34.140207,-117.85704
93450,35.964022,-120.87339
93514,37.282192,-118.38717
90291,33.992411,-118.46531
92659,33.611198,-117.886731
94099,37.381144,-122.334825
94603,37.738379,-122.17332
95039,36.812905,-121.78299
95223,38.282255,-120.28875
94039,37.189396,-121.705327
95192,37.189396,-121.705327
95106,37.189396,-121.705327
91114,33.786594,-118.298662
92691,33.611272,-117.66681
90039,34.110425,-118.25832
93448,35.347065,-120.455345
94188,37.784827,-122.727802
95441,38.710228,-122.95704
95601,38.426602,-120.8275
92061,33.311881,-116.96499
92171,33.016928,-116.846046
92866,33.785091,-117.84569
95207,38.004172,-121.3237
91720,33.752886,-116.055617
92844,33.765516,-117.9731
93267,36.141864,-119.09411
90504,33.870414,-118.33065
95962,39.355688,-121.2548
94971,38.245851,-122.90644
92107,32.7409,-117.24434
93443,35.347065,-120.455345
90640,34.014212,-118.11358
